key;fare_amount;pickup_datetime;pickup_longitude;pickup_latitude;dropoff_longitude;dropoff_latitude;passenger_count
02/01/2013 09:33;25;2013-01-02 09:33:21 UTC;-73978626;40744067;-73978626;40744067;1
11/09/2010 23:43;105;2010-09-11 23:43:06 UTC;-73870835;407737;-73982893;4077589;1
28/03/2012 18:48;69;2012-03-28 18:48:00 UTC;-73980253;40760682;-73971925;40781707;2
02/03/2009 18:22;53;2009-03-02 18:22:00 UTC;-73982263;40774863;-7398039;40784708;5
04/09/2009 09:14;45;2009-09-04 09:14:03 UTC;-73977518;4075848;-73983252;40749837;1
18/09/2009 20:49;101;2009-09-18 20:49:00 UTC;-7396536;40755753;-73974908;40762182;5
02/07/2010 09:01;45;2010-07-02 09:01:00 UTC;-73987887;40759598;-73978547;40762917;1
04/02/2014 11:28;4283;2014-02-04 11:28:47 UTC;-73870952;40773697;-73979036;40762055;1
11/06/2009 22:39;49;2009-06-11 22:39:00 UTC;-73983297;40741893;-73971947;40751153;1
13/06/2013 18:49;6;2013-06-13 18:49:00 UTC;-73960403;40770302;-7394792;40771127;1
06/09/2013 11:35;85;2013-09-06 11:35:36 UTC;-73990875;40749682;-74001157;40762617;1
09/07/2014 14:36;155;2014-07-09 14:36:36 UTC;-73990496;40769802;-73986547;40744568;1
04/04/2009 18:28;49;2009-04-04 18:28:42 UTC;0;0;0;0;1
29/05/2010 12:34;105;2010-05-29 12:34:00 UTC;-73959368;40767517;-73983908;40725612;1
11/09/2014 11:45;105;2014-09-11 11:45:19 UTC;-73997913;40756546;-73974151;40762812;1
01/06/2009 05:32;121;2009-06-01 05:32:25 UTC;-73973755;40748103;-74012684;40702024;1
31/08/2012 21:18;133;2012-08-31 21:18:19 UTC;-74007442;40710665;-73977685;40745791;4
31/01/2015 01:26;75;2015-01-31 01:26:00 UTC;-7,40017E+16;4,07393E+15;-7,39837E+14;4,07443E+16;1
03/04/2015 21:10;95;2015-04-03 21:10:08 UTC;-7,3999E+16;4,07391E+16;-7,39919E+16;4,07631E+16;2
20/07/2010 15:13;81;2010-07-20 15:13:45 UTC;-73994691;40745284;-7399085;40724019;1
11/02/2012 20:59;133;2012-02-11 20:59:34 UTC;-73953128;40776903;-74006742;40754615;1
04/05/2012 17:57;37;2012-05-04 17:57:00 UTC;-73977422;40752017;-73971045;40755545;1
21/05/2012 20:56;137;2012-05-21 20:56:17 UTC;-73990095;40734518;-73983273;40775277;1
19/12/2013 01:07;52;2013-12-19 01:07:49 UTC;-73972066;40748983;-73972055;40749005;1
19/08/2014 19:48;285;2014-08-19 19:48:00 UTC;-73864172;40769977;-73989717;40717612;1
12/08/2010 17:03;49;2010-08-12 17:03:11 UTC;-73982712;40742155;-73906672;40656357;1
28/12/2011 13:07;45;2011-12-28 13:07:35 UTC;-74000215;40726912;-73988972;40722954;1
03/07/2013 21:38;7;2013-07-03 21:38:03 UTC;0;0;0;0;1
08/02/2015 02:02;9;2015-02-08 02:02:21 UTC;-7,39851E+14;4,07237E+16;-7,39824E+16;4,07426E+16;5
21/11/2010 17:59;73;2010-11-21 17:59:25 UTC;-73991727;40735182;-73971052;40754903;3
25/01/2011 20:44;97;2011-01-25 20:44:00 UTC;-73979682;40766673;-74003955;40725443;5
09/04/2012 01:48;117;2012-04-09 01:48:00 UTC;-74006107;40741432;-73968558;40755205;5
10/11/2012 22:11;55;2012-11-10 22:11:00 UTC;-73984627;40764687;-7397291;40763382;1
20/11/2013 17:43;195;2013-11-20 17:43:56 UTC;-7401534;40714158;-73982525;4073864;1
18/08/2014 11:00;45;2014-08-18 11:00:00 UTC;-73959307;40780162;-73961602;40774512;1
04/04/2009 16:25;101;2009-04-04 16:25:08 UTC;-73975372;40761348;-73946576;40772673;1
07/07/2011 22:54;57;2011-07-07 22:54:00 UTC;-74008507;40732885;-73994895;40731705;2
26/12/2011 23:23;101;2011-12-26 23:23:00 UTC;-739848;40759397;-7397689;4074928;1
12/11/2013 10:11;75;2013-11-12 10:11:02 UTC;-73976866;40750626;-73984256;40753094;1
24/12/2014 09:27;9;2014-12-24 09:27:00 UTC;-73993428;40747092;-74008887;40719952;1
10/02/2015 22:56;7;2015-02-10 22:56:17 UTC;-7,39946E+16;4,07505E+16;-7,39827E+16;4,07716E+16;1
01/04/2015 20:32;10;2015-04-01 20:32:35 UTC;-7,39741E+16;4,07629E+16;-7,39939E+13;4,07357E+16;1
23/02/2010 21:46;69;2010-02-23 21:46:00 UTC;-7399278;40736847;-74009325;40720333;1
05/10/2012 00:50;95;2012-10-05 00:50:07 UTC;-73982995;40763332;-74007403;40741144;1
12/11/2013 15:24;75;2013-11-12 15:24:00 UTC;-73957635;40785595;-73974238;40787547;1
22/05/2009 16:16;3,105E+16;2009-05-22 16:16:17 UTC;-73972245;40759321;-7387265;40774393;1
17/01/2014 21:54;105;2014-01-17 21:54:00 UTC;-73990365;4074061;-73979742;407656;5
05/05/2015 16:31;14;2015-05-05 16:31:03 UTC;-7,40052E+16;4,07223E+16;-7,3979E+16;4,07578E+16;1
15/10/2011 16:57;217;2011-10-15 16:57:23 UTC;-74014841;40709431;-73944856;40783342;1
19/10/2011 09:09;77;2011-10-19 09:09:00 UTC;-73976092;4075145;-73979097;40758965;1
07/01/2009 09:11;157;2009-01-07 09:11:00 UTC;-73999345;40738815;-73971735;40761948;5
02/03/2011 08:54;81;2011-03-02 08:54:45 UTC;0;0;0;0;1
05/12/2011 07:52;89;2011-12-05 07:52:00 UTC;-73976205;40765427;-73952318;40769603;2
06/04/2015 20:28;4;2015-04-06 20:28:21 UTC;-7,39738E+14;4,07518E+16;-7,3975E+16;4,07568E+16;3
20/01/2011 15:28;85;2011-01-20 15:28:00 UTC;-73993793;40736178;-73978652;40762973;1
24/04/2011 21:36;117;2011-04-24 21:36:37 UTC;-73960214;40761833;-73989374;40729241;1
12/03/2012 21:05;125;2012-03-12 21:05:00 UTC;-74006927;40711767;-73988045;40759002;1
28/04/2013 04:08;55;2013-04-28 04:08:00 UTC;-73979405;40727512;-73991382;40735222;1
25/04/2009 07:50;45;2009-04-25 07:50:42 UTC;-73958329;407654;-73948296;40779247;1
13/10/2009 11:43;69;2009-10-13 11:43:12 UTC;-73980237;40753326;-74001515;40755496;1
05/07/2011 13:49;53;2011-07-05 13:49:35 UTC;-73977034;40764085;-73976328;40760466;1
22/07/2013 19:54;65;2013-07-22 19:54:25 UTC;-7398994;40757178;-73973054;40764157;1
19/07/2014 19:34;5733;2014-07-19 19:34:58 UTC;-73982037;40756368;-73982045;40756325;1
16/05/2009 20:20;45;2009-05-16 20:20:33 UTC;-73974834;40750896;-73983392;40748321;2
30/09/2010 21:20;109;2010-09-30 21:20:00 UTC;-73970055;40753828;-73977888;40781452;1
28/06/2014 01:21;7;2014-06-28 01:21:55 UTC;-74002808;40733683;-74007908;4073941;3
04/11/2012 19:41;235;2012-11-04 19:41:00 UTC;-73993673;40702625;-73983248;40766848;1
28/04/2011 08:11;37;2011-04-28 08:11:00 UTC;-73989663;40729607;-7399358;40734987;1
20/08/2011 10:30;61;2011-08-20 10:30:18 UTC;-73965167;40759628;-73980037;40747385;1
31/01/2014 17:38;6;2014-01-31 17:38:00 UTC;-73966197;40765027;-73954992;40767175;1
20/01/2012 18:57;121;2012-01-20 18:57:34 UTC;-74000065;40727138;-73965972;40762198;2
09/08/2012 02:02;125;2012-08-09 02:02:11 UTC;-73952903;40766433;-73983756;4072304;1
12/03/2013 23:12;85;2013-03-12 23:12:40 UTC;-73993578;40721211;-740034;40735545;1
17/09/2010 15:05;81;2010-09-17 15:05:49 UTC;-7399354;40749788;-7395709;40773285;1
20/12/2011 21:50;101;2011-12-20 21:50:08 UTC;-7397504;40756398;-73981746;4073236;1
09/05/2012 08:02;65;2012-05-09 08:02:48 UTC;-74006617;40730991;-73992341;40730021;1
24/07/2012 09:44;149;2012-07-24 09:44:20 UTC;-73986876;4072555;-73961745;4076785;1
20/01/2012 21:11;65;2012-01-20 21:11:00 UTC;-73990152;40756152;-7397268;40755105;1
22/03/2012 15:44;113;2012-03-22 15:44:00 UTC;-73953338;4078586;-73965367;4075521;4
20/01/2014 04:37;13;2014-01-20 04:37:00 UTC;-73992102;40684337;-7400657;40708465;2
16/03/2011 10:25;77;2011-03-16 10:25:00 UTC;-73982243;40770787;-7397131;40795123;5
22/06/2014 09:43;5;2014-06-22 09:43:37 UTC;-73982868;40739271;-73976069;40751489;1
30/12/2009 13:09;45;2009-12-30 13:09:55 UTC;-73993949;40724685;-73776301;40645434;1
08/06/2014 20:21;7;2014-06-08 20:21:43 UTC;-73982819;40756106;-73982723;40763128;2
03/02/2009 15:49;25;2009-02-03 15:49:00 UTC;-73991475;40754698;-7399162;40754885;1
17/08/2009 20:28;157;2009-08-17 20:28:00 UTC;-74008705;40705098;-73985352;40767128;5
02/02/2012 00:09;45;2012-02-02 00:09:28 UTC;-73989202;40730135;-73981269;4074154;1
11/01/2015 17:52;105;2015-01-11 17:52:00 UTC;-7,39824E+16;4,07733E+16;-7,39972E+16;4,07417E+16;1
28/05/2010 11:22;33;2010-05-28 11:22:00 UTC;-73951263;40782575;-73951503;40785078;1
14/07/2010 20:52;89;2010-07-14 20:52:21 UTC;-73979054;40761617;-73948755;40778458;1
15/06/2009 13:30;53;2009-06-15 13:30:21 UTC;-73982506;40745977;-73994138;40751505;2
14/06/2012 21:17;57;2012-06-14 21:17:44 UTC;-73956635;40778116;-73969842;40768794;1
29/06/2014 02:02;305;2014-06-29 02:02:00 UTC;0;0;0;0;6
23/05/2010 12:34;105;2010-05-23 12:34:00 UTC;-73974457;40749258;-74005662;40745568;1
13/01/2011 18:50;93;2011-01-13 18:50:47 UTC;-73993022;40693504;-7400901;40713719;1
19/09/2013 21:22;75;2013-09-19 21:22:11 UTC;-73977665;40753588;-7398716;40736737;1
07/07/2014 02:50;16;2014-07-07 02:50:07 UTC;-73989584;40769491;-73918237;40768159;2
24/11/2009 16:43;153;2009-11-24 16:43:00 UTC;-73958625;40768635;-73991918;40749425;1
29/12/2009 01:05;77;2009-12-29 01:05:00 UTC;-7396914;40754192;-7398092;40730688;2
23/10/2010 12:00;181;2010-10-23 12:00:00 UTC;-73952765;40798333;-73932117;40865447;1
12/02/2015 19:43;75;2015-02-12 19:43:54 UTC;-7,39863E+16;4,07302E+16;-7,39968E+13;4,07253E+16;1
16/08/2009 13:14;197;2009-08-16 13:14:00 UTC;-73974712;40793267;-73910735;40764098;5
03/06/2011 07:23;105;2011-06-03 07:23:22 UTC;-73949701;40777955;-73979373;40758061;1
07/04/2012 14:25;125;2012-04-07 14:25:36 UTC;-73991143;40751064;-73992088;40725846;1
30/11/2014 08:34;9;2014-11-30 08:34:11 UTC;-73981842;40765188;-73970721;40785991;1
05/02/2015 11:50;15;2015-02-05 11:50:39 UTC;-7,39812E+16;4,07678E+16;-7,39601E+16;4,08064E+13;1
10/10/2009 21:33;41;2009-10-10 21:33:00 UTC;-73939997;4079398;-73948525;40789178;1
24/12/2010 09:23;57;2010-12-24 09:23:55 UTC;-73982091;40755762;-73968014;40762062;2
07/03/2011 19:57;61;2011-03-07 19:57:00 UTC;-73987147;40756618;-73972855;40756008;5
22/12/2011 15:40;113;2011-12-22 15:40:00 UTC;-73989913;40775988;-73970192;40758538;2
29/11/2009 13:55;41;2009-11-29 13:55:00 UTC;-73962153;40776327;-73955968;40779738;1
16/03/2010 20:20;65;2010-03-16 20:20:37 UTC;-73972944;40753584;-73961018;40757541;1
17/12/2011 22:56;157;2011-12-17 22:56:43 UTC;-739644;407565;-739661;40804;2
31/12/2012 22:30;95;2012-12-31 22:30:00 UTC;-7399035;40750732;-73986615;40729717;1
07/10/2013 13:25;19;2013-10-07 13:25:00 UTC;-74015879;40711795;-73982326;40714676;1
17/06/2014 17:43;65;2014-06-17 17:43:00 UTC;-73980645;40747867;-73987508;4073854;2
02/07/2009 22:46;61;2009-07-02 22:46:56 UTC;-73986833;407589;-73984313;40745671;1
26/08/2010 10:41;89;2010-08-26 10:41:00 UTC;-73980832;40753555;-73986533;40739765;1
04/08/2011 14:41;97;2011-08-04 14:41:04 UTC;-73979887;40750876;-7399074;40760191;1
22/02/2014 16:12;45;2014-02-22 16:12:24 UTC;-73996432;40725244;-7399252;40722653;1
11/06/2010 10:43;61;2010-06-11 10:43:59 UTC;-73977536;4075164;-73990448;40740445;1
06/06/2014 09:04;85;2014-06-06 09:04:00 UTC;-739746;40763575;-7397856;4075189;5
20/06/2015 16:43;115;2015-06-20 16:43:01 UTC;-7,39742E+16;4,07505E+14;-7,39878E+14;4,07456E+16;1
18/05/2011 15:17;49;2011-05-18 15:17:00 UTC;-7392946;40746993;-7392946;40746993;1
13/03/2015 13:00;6;2015-03-13 13:00:30 UTC;-7,39776E+16;4,07896E+12;-7,39824E+16;4,07798E+12;1
23/03/2009 22:15;37;2009-03-23 22:15:00 UTC;-73972222;40765245;-73982663;40769707;1
26/05/2010 18:30;189;2010-05-26 18:30:00 UTC;-73956107;40778713;-74008175;40738218;3
30/06/2014 20:35;8;2014-06-30 20:35:00 UTC;-7398293;4073882;-7399442;4071967;1
02/11/2011 01:07;73;2011-11-02 01:07:10 UTC;-73992843;40713787;-74008411;40707949;1
19/04/2009 10:07;137;2009-04-19 10:07:05 UTC;-73970021;40794041;-73936761;40855421;1
07/12/2009 16:52;109;2009-12-07 16:52:38 UTC;-73958268;40765042;-73978497;40788138;1
09/10/2009 14:04;45;2009-10-09 14:04:47 UTC;-73967745;40762692;-73975887;40763911;2
09/09/2010 03:27;77;2010-09-09 03:27:00 UTC;-74002418;40734248;-74008228;40716762;2
28/09/2012 06:16;65;2012-09-28 06:16:00 UTC;0;0;0;0;1
28/06/2014 19:39;6;2014-06-28 19:39:00 UTC;-73975715;40751825;-7396271;407579;1
27/04/2011 07:14;125;2011-04-27 07:14:00 UTC;-73966607;40757113;-74000815;40710775;1
27/01/2014 19:40;5;2014-01-27 19:40:00 UTC;-7398845;40758047;-73989437;40757935;1
29/09/2009 22:19;97;2009-09-29 22:19:09 UTC;-73971827;40754773;-73948683;40770756;1
18/04/2013 09:52;10;2013-04-18 09:52:00 UTC;-7397008;40757242;-73954207;40763952;2
05/11/2014 18:44;175;2014-11-05 18:44:00 UTC;-7398289;4078165;-74005387;40748172;1
01/12/2012 23:50;75;2012-12-01 23:50:00 UTC;-73998045;40718017;-7399375;40727202;1
16/07/2014 14:07;115;2014-07-16 14:07:50 UTC;-73952095;4077705;-73971592;40750567;1
01/07/2009 15:55;97;2009-07-01 15:55:00 UTC;-7397374;4076367;-73994697;4076676;4
01/07/2009 15:55;117;2009-07-01 15:55:00 UTC;-73984545;40753935;-73948403;40774102;1
26/05/2015 11:48;75;2015-05-26 11:48:16 UTC;-7,39863E+16;4,07442E+16;-7,39768E+16;4,07563E+16;1
08/10/2009 07:58;49;2009-10-08 07:58:28 UTC;-73952851;4077259;-73961798;40763906;1
17/11/2009 19:43;93;2009-11-17 19:43:00 UTC;-73968562;40799337;-7393912;40809233;4
14/03/2010 02:27;49;2010-03-14 02:27:56 UTC;-73991931;40725823;-73992232;40737938;2
25/08/2011 14:09;37;2011-08-25 14:09:44 UTC;-73987169;40742971;-73988158;40737703;1
21/02/2009 05:55;101;2009-02-21 05:55:00 UTC;-73980578;4078303;-73990043;40737743;1
03/05/2010 10:00;69;2010-05-03 10:00:00 UTC;-73978675;40762487;-73989602;40741392;1
17/05/2013 07:15;115;2013-05-17 07:15:00 UTC;-73969835;40753017;-7399858;40712927;1
01/11/2014 03:47;6;2014-11-01 03:47:24 UTC;-73985682;40747171;-73982773;40735306;1
11/12/2009 15:39;113;2009-12-11 15:39:08 UTC;-73997197;40746504;-73972893;40780586;2
29/08/2013 11:25;3133;2013-08-29 11:25:07 UTC;-7397441;40754169;-73872225;40774552;2
01/04/2009 16:48;45;2009-04-01 16:48:02 UTC;-73984737;40774236;-73973177;40790237;3
08/07/2010 12:48;105;2010-07-08 12:48:56 UTC;-73979287;40753189;-73978623;40751043;1
10/01/2012 11:28;93;2012-01-10 11:28:00 UTC;-73989203;40672548;-7398126;40672442;1
05/12/2012 13:55;65;2012-12-05 13:55:00 UTC;-73952345;40781788;-73939237;40799163;1
10/12/2012 13:21;125;2012-12-10 13:21:00 UTC;-73980915;4076481;-73987447;4074097;1
31/10/2013 08:19;65;2013-10-31 08:19:00 UTC;-73966407;40770482;-73978638;40760047;1
08/05/2014 16:53;125;2014-05-08 16:53:00 UTC;-74012145;40709522;-73993482;40748283;5
20/12/2014 19:09;85;2014-12-20 19:09:00 UTC;-74006605;4071406;-739897;40701632;1
01/03/2015 01:45;4;2015-03-01 01:45:54 UTC;-7,39449E+16;4,07221E+16;-7,39432E+16;4,07179E+14;1
06/01/2009 06:08;113;2009-01-06 06:08:00 UTC;-73986323;40770663;-74009995;40721277;1
29/09/2009 08:46;365;2009-09-29 08:46:00 UTC;-74011138;40701675;-7388546;40773172;1
13/10/2014 13:52;115;2014-10-13 13:52:00 UTC;-74010587;40710152;-73989563;40737527;1
19/10/2013 11:38;145;2013-10-19 11:38:25 UTC;-73966975;40803738;-73938283;40855197;2
25/08/2011 07:53;97;2011-08-25 07:53:00 UTC;-74006079;40734948;-73977982;40754149;1
17/05/2012 19:04;57;2012-05-17 19:04:06 UTC;-73956282;40778783;-7395508;40765857;1
01/02/2013 13:17;65;2013-02-01 13:17:00 UTC;-7394998;40771927;-73950348;4078393;6
25/02/2009 21:21;177;2009-02-25 21:21:00 UTC;-73979987;40775873;-73931693;40858387;2
12/07/2012 23:09;85;2012-07-12 23:09:00 UTC;-73977415;40753125;-73995698;4073278;1
23/01/2015 20:04;85;2015-01-23 20:04:30 UTC;-7,39785E+16;4,07312E+16;-7,39956E+16;4,07251E+14;1
03/11/2011 00:48;233;2011-11-03 00:48:00 UTC;-74007367;40741877;-7394064;40826465;1
06/04/2012 06:01;69;2012-04-06 06:01:00 UTC;-73947938;40776407;-73984923;40766552;1
27/10/2012 05:12;205;2012-10-27 05:12:00 UTC;-73995522;40670047;-7397672;40726962;5
18/11/2012 23:07;165;2012-11-18 23:07:00 UTC;-7398714;40720545;-73981025;40761235;5
31/01/2013 19:50;55;2013-01-31 19:50:14 UTC;-73973235;40763666;-73977157;40753214;1
21/05/2009 22:21;161;2009-05-21 22:21:32 UTC;-74000132;40742903;-73965341;40805783;2
06/08/2012 19:18;129;2012-08-06 19:18:26 UTC;-73987661;40728616;-73961306;40688791;1
20/09/2013 08:47;12;2013-09-20 08:47:00 UTC;-739781;40773372;-73958333;40772192;1
12/01/2015 08:50;3833;2015-01-12 08:50:32 UTC;-7,38749E+16;4,07739E+16;-7,39894E+16;4,07529E+15;5
09/01/2010 08:30;101;2010-01-09 08:30:14 UTC;-73956683;40770582;-73992314;40749358;1
26/08/2011 13:23;41;2011-08-26 13:23:00 UTC;-73972507;40790985;-73964258;40802402;1
01/02/2009 15:59;73;2009-02-01 15:59:41 UTC;-739914;40732433;-73993565;40749776;2
08/01/2010 19:08;101;2010-01-08 19:08:15 UTC;-73975246;40749562;-74000057;40727126;1
24/03/2014 12:12;65;2014-03-24 12:12:53 UTC;-73997293;4074453;-73992587;4075595;1
28/07/2009 08:23;57;2009-07-28 08:23:00 UTC;-73996067;40738558;-73980945;40750698;1
17/02/2013 04:55;95;2013-02-17 04:55:00 UTC;-73987422;40738462;-739871;40760787;1
08/10/2013 23:44;21;2013-10-08 23:44:19 UTC;-7397652;40760578;-74010649;40703672;1
05/04/2009 16:51;61;2009-04-05 16:51:34 UTC;-7398624;40758121;-73975108;40758387;1
25/03/2012 19:43;65;2012-03-25 19:43:00 UTC;-73996228;40763632;-73991385;40744768;2
25/04/2009 18:32;57;2009-04-25 18:32:22 UTC;-73976932;407873;-73977002;40787292;1
17/08/2012 10:59;65;2012-08-17 10:59:26 UTC;-74007446;40709992;-74002048;40730141;1
25/03/2013 01:18;105;2013-03-25 01:18:00 UTC;-7395895;40716772;-73921817;40740912;2
13/07/2012 19:36;37;2012-07-13 19:36:00 UTC;-73982767;40771955;-7398174;4076643;1
13/03/2013 08:58;15;2013-03-13 08:58:39 UTC;-73968028;40762396;-7397926;40751788;1
29/11/2013 15:50;13;2013-11-29 15:50:00 UTC;-73957857;40774622;-73943497;40815287;1
16/06/2009 18:00;73;2009-06-16 18:00:00 UTC;-73989195;40736208;-74005622;40726572;5
10/08/2011 03:32;89;2011-08-10 03:32:05 UTC;-74005705;4074043;-73977157;40766138;2
04/06/2013 19:19;105;2013-06-04 19:19:50 UTC;-73958054;40779038;-73962179;40795389;2
22/11/2013 19:39;8;2013-11-22 19:39:00 UTC;-73996017;40738547;-73987665;4072858;2
11/02/2015 18:46;85;2015-02-11 18:46:34 UTC;-7,39696E+14;4,07854E+14;-7,39475E+13;4,07778E+16;1
08/07/2010 18:00;109;2010-07-08 18:00:13 UTC;-73982283;40762099;-73969927;40801464;1
13/09/2011 18:45;25;2011-09-13 18:45:31 UTC;-737833;406486;-737833;406486;0
24/01/2015 07:14;7;2015-01-24 07:14:48 UTC;-7,39785E+16;4,07831E+16;-7,39839E+16;4,07619E+16;1
20/12/2009 18:54;89;2009-12-20 18:54:00 UTC;-73991313;40750498;-73977025;40745283;1
01/03/2011 06:57;45;2011-03-01 06:57:05 UTC;-73991283;40723905;-74003728;40726955;1
25/09/2013 20:39;95;2013-09-25 20:39:16 UTC;-7396903;40769974;-73989074;40744193;1
04/11/2013 20:58;8;2013-11-04 20:58:44 UTC;-73968223;40762396;-7398134;40741975;1
10/10/2014 14:15;10;2014-10-10 14:15:52 UTC;-73953668;40779577;-73974695;40778155;1
06/12/2014 13:58;95;2014-12-06 13:58:18 UTC;-7400397;40721906;-74007224;40741837;1
12/07/2010 18:35;237;2010-07-12 18:35:00 UTC;-73993367;40752405;-7394534;40659578;1
16/06/2011 15:12;53;2011-06-16 15:12:37 UTC;-73996034;4075349;-73993316;40743081;1
01/10/2012 00:10;11;2012-10-01 00:10:01 UTC;-73981258;40741645;-73952522;40773061;3
13/10/2013 01:51;105;2013-10-13 01:51:00 UTC;-73993455;4072454;-73996238;40758612;1
21/02/2009 02:20;61;2009-02-21 02:20:00 UTC;-73978088;40783483;-739831;40765158;5
13/06/2010 23:15;3,427E+16;2010-06-13 23:15:10 UTC;-7398001;40784049;-73846689;40719288;1
09/03/2012 22:00;61;2012-03-09 22:00:00 UTC;-73988107;40722903;-74000807;4073076;5
05/03/2013 21:46;65;2013-03-05 21:46:03 UTC;-73970886;40764458;-73952338;40766439;1
16/02/2014 02:17;12;2014-02-16 02:17:24 UTC;-73989828;40740181;-74002554;40733606;1
13/02/2015 09:32;55;2015-02-13 09:32:12 UTC;-7,3981E+16;4,07599E+16;-7,39697E+16;4,0763E+16;6
17/02/2015 17:38;5733;2015-02-17 17:38:27 UTC;-7,379E+14;4,06471E+16;-7,39759E+16;4,07646E+16;2
19/04/2009 00:40;41;2009-04-19 00:40:12 UTC;-73953562;40776866;-73946129;4078045;1
30/08/2009 15:11;41;2009-08-30 15:11:52 UTC;-739582;40772643;-73961879;40766874;2
25/01/2011 15:59;61;2011-01-25 15:59:52 UTC;-74007172;40715946;-73999422;40720135;2
01/02/2014 03:15;235;2014-02-01 03:15:14 UTC;-73978889;40724114;-73911508;40689474;1
24/03/2011 09:34;105;2011-03-24 09:34:00 UTC;-73954512;40778055;-73980112;40760932;1
29/05/2013 21:53;6;2013-05-29 21:53:00 UTC;-73978967;40782262;-7396212;40776297;1
13/04/2010 13:33;37;2010-04-13 13:33:00 UTC;-73985672;4075275;-73979708;40756302;1
07/08/2010 01:54;161;2010-08-07 01:54:26 UTC;-74006755;40735811;-7393993;40708358;1
12/09/2014 04:53;3383;2014-09-12 04:53:26 UTC;-74003909;40747999;-73870394;4077367;1
01/02/2015 03:33;12;2015-02-01 03:33:30 UTC;-7,39933E+14;4,07244E+16;-7,397E+16;4,07566E+14;6
14/01/2013 14:30;5;2013-01-14 14:30:00 UTC;-7398806;4076462;-73996007;40759822;1
28/01/2011 00:49;93;2011-01-28 00:49:00 UTC;-7396303;40673827;-73951552;40641842;5
02/06/2011 08:03;109;2011-06-02 08:03:30 UTC;-7398059;40783098;-73950965;40782475;1
29/04/2013 08:56;9;2013-04-29 08:56:00 UTC;-73991635;4074995;-73997145;40724902;1
07/06/2013 09:01;13;2013-06-07 09:01:03 UTC;-73999817;40761298;-73973776;40757382;1
31/07/2014 03:16;4;2014-07-31 03:16:00 UTC;-74001925;40739557;-7400639;40743867;1
07/04/2015 20:37;19;2015-04-07 20:37:45 UTC;-7,39764E+15;4,07858E+16;-7,39788E+16;4,07372E+16;2
21/01/2010 07:24;81;2010-01-21 07:24:00 UTC;-73956378;40764967;-73977537;40744758;1
27/06/2011 20:15;49;2011-06-27 20:15:00 UTC;-73985557;40763035;-73997825;40761503;2
30/12/2011 08:18;45;2011-12-30 08:18:40 UTC;-73983243;4074457;-73975631;4075446;1
07/10/2012 16:36;17;2012-10-07 16:36:00 UTC;-73937675;40852708;-73969272;4079563;1
09/04/2010 23:45;53;2010-04-09 23:45:00 UTC;-73985257;40746698;-73988962;40734663;2
10/06/2011 20:02;101;2011-06-10 20:02:07 UTC;-74002153;40729807;-73977589;40763826;1
11/10/2011 21:14;285;2011-10-11 21:14:54 UTC;-7387092;40773776;-73956502;40652245;1
19/08/2013 10:41;6;2013-08-19 10:41:11 UTC;-74000225;40737592;-73997198;4072479;3
23/07/2009 15:45;41;2009-07-23 15:45:00 UTC;-73991697;40734962;-73995865;40726243;1
02/11/2010 00:35;149;2010-11-02 00:35:00 UTC;-73999665;40728383;-73952615;40789305;2
17/09/2014 18:09;12;2014-09-17 18:09:43 UTC;-73974618;4067118;-74006203;40645637;1
25/03/2015 15:29;55;2015-03-25 15:29:06 UTC;-7,40044E+16;4,07416E+14;-7,39986E+16;4,07448E+16;2
19/12/2011 09:48;41;2011-12-19 09:48:00 UTC;-73978008;40763432;-73979697;4076169;2
30/01/2013 20:30;8;2013-01-30 20:30:45 UTC;-73993797;40723738;-73978595;40727151;1
10/04/2012 18:53;85;2012-04-10 18:53:32 UTC;-73969847;40692953;-73992445;40687636;1
16/05/2010 22:29;77;2010-05-16 22:29:00 UTC;-73989335;40768207;-73973697;40747713;1
11/12/2012 07:40;65;2012-12-11 07:40:00 UTC;-73980047;40783892;-73967285;40789367;1
23/03/2009 18:51;61;2009-03-23 18:51:00 UTC;-73959723;40770813;-73969648;40753333;1
14/09/2011 20:26;85;2011-09-14 20:26:17 UTC;-74006769;40743683;-73991291;40727821;2
22/10/2011 20:50;77;2011-10-22 20:50:34 UTC;-739986;40761;-739779;407772;0
22/12/2012 23:20;24;2012-12-22 23:20:00 UTC;-73985012;40719032;-7396715;40793518;1
18/04/2013 12:55;145;2013-04-18 12:55:06 UTC;-73978177;40729553;-73987295;40753107;2
04/12/2014 21:58;45;2014-12-04 21:58:16 UTC;-73983131;40742272;-73992792;40743015;1
02/02/2009 21:31;73;2009-02-02 21:31:00 UTC;-73973675;40787205;-73973482;40764058;1
11/05/2012 18:54;37;2012-05-11 18:54:00 UTC;-73995938;4073438;-74002767;4073371;1
15/03/2014 11:53;75;2014-03-15 11:53:00 UTC;-73973285;40754217;-73969568;40750077;1
24/07/2009 20:48;117;2009-07-24 20:48:13 UTC;-73992322;40725168;-73997354;40683708;1
15/01/2010 15:30;89;2010-01-15 15:30:31 UTC;-73955663;40764376;-73977916;40752561;1
08/05/2010 14:22;73;2010-05-08 14:22:49 UTC;-73971258;40760514;-73957637;40782237;1
16/01/2011 00:21;129;2011-01-16 00:21:00 UTC;-73982103;40771443;-73944953;40825045;2
19/08/2011 11:15;73;2011-08-19 11:15:00 UTC;0;0;0;0;1
